,lat,lng,District
19315,-0.888957,52.2365514,West Northamptonshire
19316,-0.4072967,52.889589,North Kesteven District
19317,-0.7730007,53.0774013,Newark and Sherwood District
19318,-2.2655582,52.6327251,Shropshire
19319,-0.1190084,50.9964977,Mid Sussex District
19320,0.476322,51.5709137,Basildon District (B)
19321,-5.1698951,50.2298021,Cornwall
19322,-0.3587163,50.8164875,Worthing District (B)
19323,-1.5425298,53.1415976,Derbyshire Dales District
19324,-1.174645,50.729348,Isle of Wight
19325,-1.4690176,52.4213687,Coventry District (B)
19326,-1.61154,54.397017,Darlington (B)
19327,-1.61154,54.397017,Darlington (B)
19328,-1.61154,54.397017,Darlington (B)
19329,-0.31923,51.290613,Mole Valley District
19330,-1.1549663,50.8927147,Winchester District (B)
19331,1.1134529,51.7736341,Tendring District
19332,-3.001543,53.340851,Wirral District (B)
19333,-2.309975,51.7545848,Gloucester District (B)
19334,-1.9519034,50.7979412,Dorset
19335,-2.3257374,52.1199203,County of Herefordshire
19336,-1.544957,52.876749,South Derbyshire District
19337,-2.2040713,53.1622471,Cheshire East (B)
19338,-0.4505883,51.7284438,Dacorum District (B)
19339,-1.880234,50.8256138,Dorset
19340,-1.7311418,51.4248308,Wiltshire
19341,1.4254447,52.8838618,North Norfolk District
19342,0.403816,52.756599,King's Lynn and West Norfolk District (B)
19343,-0.664518,51.9358902,Central Bedfordshire
19344,0.4989434,52.9100587,King's Lynn and West Norfolk District (B)
19345,0.401812,52.757889,King's Lynn and West Norfolk District (B)
19346,0.693393,52.645039,King's Lynn and West Norfolk District (B)
19347,0.7232421,51.5417696,Southend-on-Sea (B)
19348,-1.433312,55.034541,North Tyneside District (B)
19349,-2.820575,52.251439,County of Herefordshire
19350,1.7283833,52.5692959,Great Yarmouth District (B)
19351,-0.9637343,51.4160195,Reading (B)
19352,-0.9621025,51.4372799,Reading (B)
19353,-0.981238,51.471259,Reading (B)
19354,-1.015964,51.44411,Reading (B)
19355,-0.982175,51.449812,Reading (B)
19356,-0.0329207,53.5615699,North East Lincolnshire (B)
19357,-3.0139339,53.3644786,Wirral District (B)
19358,-2.366005,53.47944,Salford District (B)
19359,0.505631,52.846074,King's Lynn and West Norfolk District (B)
19360,0.254332,51.6644966,Brentwood District (B)
19361,-0.8988304,52.2618629,West Northamptonshire
19362,0.4928141,52.9359214,King's Lynn and West Norfolk District (B)
19363,-1.259923,52.900729,Erewash District (B)
19364,-2.216609,51.8670288,Gloucester District (B)
19365,-2.00393,52.088412,Tewkesbury District (B)
19366,-2.2445899,51.7417715,Cotswold District
19367,0.0850429,51.5420544,Barking and Dagenham London Boro
19368,1.271853,51.151278,Dover District
19369,-0.7657169,53.4029216,West Lindsey District
19370,-2.0428571,53.4771442,Tameside District (B)
19371,-2.518252,51.499439,South Gloucestershire
19372,-0.6662562,51.9341746,Central Bedfordshire
19373,-0.307094,51.562756,Brent London Boro
19374,-0.2521205,51.5406921,Brent London Boro
19375,-1.2971957,50.9190909,Eastleigh District (B)
19376,-3.0065804,53.8716609,Blackpool (B)
19377,-1.824112,52.57098,Birmingham District (B)
19378,-1.824112,52.57098,Birmingham District (B)
19379,-1.2840633,52.9027017,Erewash District (B)
19380,-0.8020262,51.0796331,Chichester District
19381,1.0563265,52.6496583,Broadland District
19382,-1.0678166,53.4756217,Doncaster District (B)
19383,-3.041776,53.881162,Blackpool (B)
19384,-1.4724942,52.913496,City of Derby (B)
19385,-1.52396,52.91088,City of Derby (B)
19386,-1.4937171,52.8934443,City of Derby (B)
19387,-1.450733,52.882068,City of Derby (B)
19388,-1.4534907,52.9374843,City of Derby (B)
19389,-1.431694,52.9191984,City of Derby (B)
19390,-1.4969831,52.903434,City of Derby (B)
19391,-1.41972,52.88727,City of Derby (B)
19392,-0.954127,51.432461,Reading (B)
19393,-0.9329228,51.4454344,Reading (B)
19394,-1.4409905,55.0426728,North Tyneside District (B)
19395,-0.8544102,50.8425359,Chichester District
19396,-1.742401,53.805898,Bradford District (B)
19397,0.2542411,50.863969,Wealden District
19398,-1.824584,52.5709632,Birmingham District (B)
19399,-1.378821,52.54138,Hinckley and Bosworth District (B)
19400,-1.374922,52.55222,Hinckley and Bosworth District (B)
19401,-0.8251253,52.2542207,West Northamptonshire
19402,-0.8248616,52.2531122,West Northamptonshire
19403,-0.952534,52.258,West Northamptonshire
19404,-0.8667456,52.2685991,West Northamptonshire
19405,-0.8853537,52.2517837,West Northamptonshire
19406,0.4635241,52.3726966,East Cambridgeshire District
19407,-2.5644651,53.375298,Warrington (B)
19408,1.143555,51.358648,Thanet District
19409,-3.0325707,53.4167756,Wirral District (B)
19410,-1.426725,54.877599,Sunderland District (B)
19411,-0.0556321,51.6117602,Haringey London Boro
19412,-1.8360558,52.4539309,Birmingham District (B)
19413,-0.89923,52.247506,West Northamptonshire
19414,-1.3663318,52.6979898,Hinckley and Bosworth District (B)
19415,-1.3995295,52.2495119,Warwick District
19416,-1.147454,52.96054,City of Nottingham (B)
19417,-1.207718,52.963903,City of Nottingham (B)
19418,-1.1521164,53.0032042,City of Nottingham (B)
19419,-1.205126,53.004545,City of Nottingham (B)
19420,-1.172063,52.9053,City of Nottingham (B)
19421,-1.1377774,52.9576633,City of Nottingham (B)
19422,-1.202658,50.8074941,Gosport District (B)
19423,-1.225642,50.850877,Fareham District (B)
19424,-0.158087,51.228854,Reigate and Banstead District (B)
19425,-1.284204,50.876457,Fareham District (B)
19426,-1.397518,54.906761,Sunderland District (B)
19427,-2.9826192,53.8512585,Blackpool (B)
19428,-3.0207606,53.6260933,Sefton District (B)
19429,-2.9901235,53.639546,Sefton District (B)
19430,-0.29082,51.389785,Elmbridge District (B)
19431,0.8260505,51.8992273,Colchester District (B)
19432,-2.0109748,52.5574547,Sandwell District (B)
19433,0.0355648,53.728849,East Riding of Yorkshire
19434,1.165868,51.077384,Folkestone and Hythe District
19435,1.121037,51.305521,Dover District
19436,1.3761479,51.3757279,Thanet District
19437,1.168514,51.075401,Folkestone and Hythe District
19438,1.163117,51.076033,Folkestone and Hythe District
19439,0.910767,50.950355,Folkestone and Hythe District
19440,-1.1787903,52.6520158,City of Leicester (B)
19441,-1.433869,52.898683,City of Derby (B)
19442,0.6144923,51.3611614,Medway (B)
19443,1.2328695,51.1447979,Dover District
19444,-2.2186126,53.0746864,City of Stoke-on-Trent (B)
19445,-2.2667136,53.5212297,Bury District (B)
19446,-1.969682,52.546169,Sandwell District (B)
19447,-1.851917,52.436898,Birmingham District (B)
19448,-1.52923,52.399491,Coventry District (B)
19449,-1.851032,52.511792,Birmingham District (B)
19450,-1.910019,52.452131,Birmingham District (B)
19451,1.7374636,52.619587,Great Yarmouth District (B)
19452,-0.205055,51.351984,Epsom and Ewell District (B)
19453,-1.930945,52.5173224,Birmingham District (B)
19454,-1.4246687,54.9967668,South Tyneside District (B)
19455,0.0527032,51.4014109,Bromley London Boro
19456,0.067833,51.016765,Wealden District
19457,-0.139144,51.342583,Croydon London Boro
19458,0.0701147,51.0167019,Wealden District
19459,-0.380792,51.076505,Mole Valley District
19460,-0.380792,51.076505,Mole Valley District
19461,-1.371991,52.529199,Hinckley and Bosworth District (B)
19462,-0.016474,51.1098754,Mid Sussex District
19463,-2.536631,53.1838038,Cheshire West and Chester (B)
19464,-0.3883442,51.0883402,Mole Valley District
19465,-0.2067047,51.0738678,Mid Sussex District
19466,-0.288956,51.080354,Crawley District (B)
19467,-0.288956,51.080354,Crawley District (B)
19468,-0.014073,51.07321,Mid Sussex District
19469,-0.014073,51.07321,Mid Sussex District
19470,-0.2796202,50.933522,Mid Sussex District
19471,-1.8925058,52.4532494,Birmingham District (B)
19472,-1.93398,52.474538,Birmingham District (B)
19473,-1.93398,52.474538,Birmingham District (B)
19474,-0.4568342,51.0224066,Chichester District
19475,-0.3883868,51.0879361,Mole Valley District
19476,-0.337054,51.1022623,Mole Valley District
19477,-0.32269,51.063492,Mid Sussex District
19478,-2.106239,52.545035,City of Wolverhampton District (B)
19479,-2.1929913,53.6241809,Rochdale District (B)
19480,-1.345015,53.016319,Amber Valley District (B)
19481,-1.7933305,51.0570092,Wiltshire
19482,-0.1096492,51.4204193,Croydon London Boro
19483,-1.776234,53.6341131,Kirklees District (B)
19484,-0.7277626,50.8235799,Chichester District
19485,0.277548,50.7755645,Eastbourne District (B)
19486,-3.0215975,53.7479325,Blackpool (B)
19487,-2.174132,51.199981,Wiltshire
19488,-2.9187423,53.672807,Sefton District (B)
19489,-1.4370391,55.0410012,North Tyneside District (B)
19490,-1.2975138,50.755802,Isle of Wight
19491,-1.294147,53.495869,Doncaster District (B)
19492,-1.339631,53.493594,Rotherham District (B)
19493,-1.3361045,53.5022585,Rotherham District (B)
19494,-0.0939799,53.5586211,North East Lincolnshire (B)
19495,-3.054946,51.015073,Somerset West and Taunton District
19496,-2.1334371,53.6198929,Rochdale District (B)
19497,-1.5188171,52.5486753,North Warwickshire District (B)
19498,-2.137971,52.978039,City of Stoke-on-Trent (B)
19499,-0.115164,51.405643,Croydon London Boro
19500,-2.037322,53.47071,Tameside District (B)
19501,-2.1107654,53.3786253,Stockport District (B)
19502,-3.5081971,50.4692279,Torbay (B)
19503,-2.4668401,53.7547602,Blackburn with Darwen (B)
19504,1.186915,51.084282,Folkestone and Hythe District
19505,-0.0965873,53.5163387,North East Lincolnshire (B)
19506,-4.4757744,50.8814845,Cornwall
19507,-0.1799423,53.1072621,East Lindsey District
19508,-2.223218,53.030128,Newcastle-under-Lyme District (B)
19509,-3.048268,51.004702,Somerset West and Taunton District
19510,-1.910177,52.417628,Birmingham District (B)
19511,-2.2307338,53.8104273,Burnley District (B)
19512,0.201012,51.908778,East Hertfordshire District
19513,-1.0791253,54.6170555,Redcar and Cleveland (B)
19514,-1.4655603,52.3848994,Coventry District (B)
19515,-1.6947603,55.4077431,Northumberland
19516,-1.5197515,52.3013201,Warwick District
19517,0.253571,51.1652796,Tunbridge Wells District (B)
19518,0.3279003,51.4791745,Thurrock (B)
19519,-1.3109181,52.9745691,Erewash District (B)
19520,-0.2383735,52.5859345,City of Peterborough (B)
19521,-2.223844,53.408782,Manchester District (B)
19522,0.6833378,51.5442903,Southend-on-Sea (B)
19523,1.2477355,51.8426006,Tendring District
19524,-2.295953,53.581219,Bury District (B)
19525,-1.1181965,53.1180524,Newark and Sherwood District
19526,-1.9422876,50.724809,"Bournemouth, Christchurch and Poole"
19527,-3.1828701,53.3894034,Wirral District (B)
19528,-2.2690168,52.0845508,County of Herefordshire
19529,-2.6541324,53.5282042,Wigan District (B)
19530,-2.5670986,53.5311206,Wigan District (B)
19531,-2.5097989,53.4958203,Wigan District (B)
19532,-2.5881385,53.4751911,Wigan District (B)
19533,-2.599025,53.543162,Wigan District (B)
19534,-2.524036,53.508657,Wigan District (B)
19535,-2.666076,53.584631,Wigan District (B)
19536,-2.650334,53.493916,Wigan District (B)
19537,-0.996805,52.5350111,Harborough District
19538,-0.8853992,52.7800207,Melton District (B)
19539,-2.247085,53.51765,Manchester District (B)
19540,-1.5608583,52.7689347,South Derbyshire District
19541,-0.0113624,51.450753,Lewisham London Boro
19542,-0.0342565,50.7998454,Lewes District
19543,-3.045183,53.803379,Blackpool (B)
19544,-3.04977,53.826529,Blackpool (B)
19545,-3.050698,53.828408,Blackpool (B)
19546,-3.050348,53.827791,Blackpool (B)
19547,-3.04968,53.82964,Blackpool (B)
19548,-3.053401,53.824115,Blackpool (B)
19549,-2.2057107,53.5474615,Rochdale District (B)
19550,0.2392461,53.3358061,East Lindsey District
19551,-0.1482094,51.1611756,Reigate and Banstead District (B)
19552,-2.9770537,53.6603849,Sefton District (B)
19553,-0.3774701,53.7699686,City of Kingston upon Hull (B)
19554,-1.1515436,52.6345992,City of Leicester (B)
19555,-1.3542239,53.1003742,Amber Valley District (B)
19556,-0.8799404,52.2358009,West Northamptonshire
19557,-2.108251,52.535701,Dudley District (B)
19558,-1.514261,52.417555,Coventry District (B)
19559,-1.459094,52.412722,Coventry District (B)
19560,-1.6584054,53.5727118,Kirklees District (B)
19561,-2.9855833,50.998489,Somerset West and Taunton District
19562,-2.122279,53.51484,Oldham District (B)
19563,-1.6137248,52.8043126,East Staffordshire District (B)
19564,-5.1056423,50.340046,Cornwall
19565,-1.705678,50.7412956,"Bournemouth, Christchurch and Poole"
19566,-2.340751,53.57727,Bury District (B)
19567,1.4387832,52.4527915,East Suffolk District
19568,-1.455123,52.408064,Coventry District (B)
19569,-0.7931669,50.7245334,Chichester District
19570,-1.5043269,52.9165114,City of Derby (B)
19571,-2.1977663,51.2845119,Wiltshire
19572,-1.1963629,52.982497,City of Nottingham (B)
19573,-1.6014406,54.6774388,County Durham
19574,-0.5194827,51.3271992,Woking District (B)
19575,-1.110101,52.640535,City of Leicester (B)
19576,-0.166296,51.362723,Croydon London Boro
19577,0.2596634,51.5001595,Thurrock (B)
19578,-1.303318,53.500247,Doncaster District (B)
19579,-2.172007,53.635825,Rochdale District (B)
19580,-0.2500454,51.4648989,Wandsworth London Boro
19581,-0.3783695,51.4257015,Richmond upon Thames London Boro
19582,-2.2342787,51.8716522,Gloucester District (B)
19583,-2.2596687,52.3914754,Wyre Forest District
19584,-2.189122,53.034583,City of Stoke-on-Trent (B)
19585,-0.2674008,50.8352366,Adur District
19586,-1.0766662,53.4177055,Bassetlaw District
19587,-2.075768,53.404328,Stockport District (B)
19588,0.826902,51.893334,Colchester District (B)
19589,-0.005817,51.449858,Lewisham London Boro
19590,-0.409118,53.7785009,East Riding of Yorkshire
19591,-1.5025388,53.5851837,Barnsley District (B)
19592,-1.5025444,53.5848322,Barnsley District (B)
19593,-0.6442453,51.2329501,Guildford District (B)
19594,0.1932439,51.9078561,East Hertfordshire District
19595,-0.1299839,51.6291377,Barnet London Boro
19596,-0.0361986,51.6805898,Broxbourne District (B)
19597,-0.1549777,51.6615998,Barnet London Boro
19598,-0.086461,51.671586,Broxbourne District (B)
19599,0.295862,52.7548764,King's Lynn and West Norfolk District (B)
19600,1.7453219,52.4795397,East Suffolk District
19601,-0.050036,52.950204,Boston District (B)
19602,1.3757631,51.2198256,Dover District
19603,-1.465263,53.401378,Sheffield District (B)
19604,-1.4669794,53.6472406,Wakefield District (B)
19605,-0.4615018,52.146284,Bedford (B)
19606,-2.3334082,52.5551871,Shropshire
19607,0.1731687,51.4535113,Bexley London Boro
19608,-1.3728845,52.0184673,West Oxfordshire District
19609,0.217222,51.150064,Tunbridge Wells District (B)
19610,-0.380342,51.540815,Ealing London Boro
19611,-1.211273,53.140621,Newark and Sherwood District
19612,-4.2086543,51.0307145,North Devon District
19613,-1.4483459,52.4386985,Coventry District (B)
19614,-0.60969,51.508804,Slough (B)
19615,-1.031363,52.952628,Rushcliffe District (B)
19616,0.94448,51.89062,Colchester District (B)
19617,0.4789798,52.6548956,King's Lynn and West Norfolk District (B)
19618,-2.2529699,53.7857733,Burnley District (B)
19619,0.2138426,51.4451151,Dartford District (B)
19620,0.2136463,51.4452877,Dartford District (B)
19621,0.592619,50.879228,Hastings District (B)
19622,0.249412,50.855167,Wealden District
19623,-1.2758951,52.3515071,Rugby District (B)
19624,-3.5507757,50.7136423,Exeter District (B)
19625,-0.1689306,51.1685285,Reigate and Banstead District (B)
19626,-1.1876685,53.4822832,Doncaster District (B)
19627,-3.59462,50.352244,South Hams District
19628,-2.562283,53.3755402,Warrington (B)
19629,-0.102369,50.84237,The City of Brighton and Hove (B)
19630,-2.1932588,53.8469346,Pendle District (B)
19631,-0.742545,51.113612,Waverley District (B)
19632,-2.2572368,53.7786727,Burnley District (B)
19633,-0.4327886,51.8729513,Luton (B)
19634,-0.2076583,51.645248,Barnet London Boro
19635,-1.39472,50.9251825,City of Southampton (B)
19636,-1.4546808,54.8201239,Sunderland District (B)
19637,-0.399078,54.271209,Scarborough District (B)
19638,-0.1651327,51.3544407,Croydon London Boro
19639,-0.095033,50.8428895,The City of Brighton and Hove (B)
19640,-2.764796,53.01912,Cheshire West and Chester (B)
19641,-0.9346827,51.0127888,Chichester District
19642,-2.3764443,53.7745824,Ribble Valley District (B)
19643,0.6881509,51.5432358,Southend-on-Sea (B)
19644,1.286162,51.278011,Dover District
19645,-2.1484784,52.5907546,City of Wolverhampton District (B)
19646,-2.9244162,53.4725447,Liverpool District (B)
19647,-2.2543235,53.7812315,Burnley District (B)
19648,0.0074753,51.6197995,Waltham Forest London Boro
19649,0.007506,51.6199,Waltham Forest London Boro
19650,-2.2515269,53.044328,Newcastle-under-Lyme District (B)
19651,-0.483876,51.3432088,Woking District (B)
19652,-1.3108188,53.0117036,Broxtowe District (B)
19653,-1.0498233,51.3225582,Basingstoke and Deane District (B)
19654,-2.61344,51.495735,City of Bristol (B)
19655,-2.0173136,55.5523474,Northumberland
19656,-2.9845524,53.6517588,Sefton District (B)
19657,-0.0500536,51.5337036,Tower Hamlets London Boro
19658,1.1610009,51.2075123,Dover District
19659,-0.19391,51.110552,Crawley District (B)
19660,-2.9152676,53.4171054,Liverpool District (B)
19661,-0.1928619,51.2445937,Reigate and Banstead District (B)
19662,0.175337,51.47339,Bexley London Boro
19663,-2.002096,52.568558,Walsall District (B)
19664,-2.512105,51.480639,City of Bristol (B)
